Name,country,population,Oblast,date
Bakčar [Bakchar],russia,6128,tomsk,2010-10-04
Belyj Jar [Bely Yar],russia,7996,tomsk,2010-10-04
Bogašëvo [Bogashyovo],russia,3710,tomsk,2010-10-04
Kargasok,russia,8127,tomsk,2010-10-04
Kedrovyj [Kedrovy],russia,2451,tomsk,2010-10-04
Kislovka,russia,2929,tomsk,2010-10-04
Kolpaševo [Kolpashevo],russia,24124,tomsk,2010-10-04
Kornilovo,russia,1969,tomsk,2010-10-04
Koževnikovo [Kozhevnikovo],russia,8174,tomsk,2010-10-04
Krivošeino [Krivosheino],russia,5469,tomsk,2010-10-04
Mel'nikovo [Melnikovo],russia,8377,tomsk,2010-10-04
Molčanovo [Molchanovo],russia,5746,tomsk,2010-10-04
Morjakovskij Zaton [Moryakovsky Zaton],russia,5156,tomsk,2010-10-04
Parabel',russia,6096,tomsk,2010-10-04
Pervomajskoje [Pervomayskoye],russia,5641,tomsk,2010-10-04
Podgornoje [Podgornoye],russia,4983,tomsk,2010-10-04
Samus',russia,5797,tomsk,2010-10-04
Seversk,russia,108590,tomsk,2010-10-04
Streževoj [Strezhevoy],russia,42219,tomsk,2010-10-04
Svetlyj [Svetly],russia,7479,tomsk,2010-10-04
Tegul'det [Teguldet],russia,4385,tomsk,2010-10-04
Timirjazevskoje [Timiryazevskoye],russia,6406,tomsk,2010-10-04
Togur,russia,7575,tomsk,2010-10-04
Tomsk,russia,524669,tomsk,2010-10-04
Zonal'naja Stancija [Zonalnaya Stantsiya],russia,5813,tomsk,2010-10-04
Zyrjanskoje [Zyryanskoye],russia,5632,tomsk,2010-10-04
Aleksin,russia,61732,tula,2010-10-04
Arsenjevo [Arsenyevo],russia,4803,tula,2010-10-04
Barsuki,russia,3269,tula,2010-10-04
Belëv [Belyov],russia,13918,tula,2010-10-04
Bogorodick [Bogoroditsk],russia,31897,tula,2010-10-04
Bolochovo [Bolokhovo],russia,9622,tula,2010-10-04
Borodinskij [Borodinsky],russia,6126,tula,2010-10-04
Brusjanskij [Brusyansky],russia,3498,tula,2010-10-04
Čekalin [Chekalin],russia,994,tula,2010-10-04
Central'nyj [Tsentralny],russia,4434,tula,2010-10-04
Čern' [Chern],russia,6405,tula,2010-10-04
Chruščëvo [Khrushchyovo],russia,3404,tula,2010-10-04
Donskoj [Donskoy],russia,64552,tula,2010-10-04
Dubna,russia,5980,tula,2010-10-04
Dubovka,russia,8942,tula,2010-10-04
Gricovskij [Gritsovsky],russia,6192,tula,2010-10-04
Jasnogorsk [Yasnogorsk],russia,16795,tula,2010-10-04
Jefremov [Yefremov],russia,42350,tula,2010-10-04
Kimovsk,russia,28485,tula,2010-10-04
Kirejevsk [Kireyevsk],russia,25557,tula,2010-10-04
Kurkino,russia,5411,tula,2010-10-04
Leninskij [Leninsky],russia,7054,tula,2010-10-04
Lipki,russia,8719,tula,2010-10-04
Novogurovskij [Novogurovsky],russia,3590,tula,2010-10-04
Novomoskovsk,russia,131386,tula,2010-10-04
Odojev [Odoyev],russia,6144,tula,2010-10-04
Oktjabr'skij [Oktyabrsky],russia,3281,tula,2010-10-04
Osinovaja Gora [Osinovaya Gora],russia,186,tula,2010-10-04
Pervomajskij [Pervomaysky],russia,10058,tula,2010-10-04
Petrovskij [Petrovsky],russia,457,tula,2010-10-04
Plavsk,russia,16165,tula,2010-10-04
Plechanovo [Plekhanovo],russia,9171,tula,2010-10-04
Rassvet,russia,4165,tula,2010-10-04
Revjakino [Revyakino],russia,2970,tula,2010-10-04
Ščëkino [Shchyokino],russia,58139,tula,2010-10-04
Slavnyj [Slavny],russia,1862,tula,2010-10-04
Sovetsk,russia,7536,tula,2010-10-04
Suvorov,russia,18973,tula,2010-10-04
Švarcevskij [Shvartsevsky],russia,4913,tula,2010-10-04
Tëploje [Teploye],russia,5115,tula,2010-10-04
Tovarkovskij [Tovarkovsky],russia,7587,tula,2010-10-04
Tula,russia,501169,tula,2010-10-04
Uzlovaja [Uzlovaya],russia,55282,tula,2010-10-04
Venëv [Venyov],russia,15224,tula,2010-10-04
Volovo,russia,3853,tula,2010-10-04
Zaokskij [Zaoksky],russia,7117,tula,2010-10-04
Andreapol',russia,8286,tver,2010-10-04
Belyj [Bely],russia,3772,tver,2010-10-04
Belyj Gorodok [Bely Gorodok],russia,2432,tver,2010-10-04
Bežeck [Bezhetsk],russia,24522,tver,2010-10-04
Bologoje [Bologoye],russia,23494,tver,2010-10-04
Firovo,russia,2433,tver,2010-10-04
Izoplit,russia,1769,tver,2010-10-04
Kalašnikovo [Kalashnikovo],russia,5001,tver,2010-10-04
Kaljazin [Kalyazin],russia,13867,tver,2010-10-04
Kašin [Kashin],russia,16171,tver,2010-10-04
Kesova Gora,russia,3877,tver,2010-10-04
Kimry,russia,49628,tver,2010-10-04
Konakovo,russia,41291,tver,2010-10-04
Kozlovo,russia,3884,tver,2010-10-04
Krasnomajskij [Krasnomaysky],russia,5007,tver,2010-10-04
Krasnyj Cholm [Krasny Kholm],russia,5608,tver,2010-10-04
Kuvšinovo [Kuvshinovo],russia,10007,tver,2010-10-04
Kuženkino [Kuzhenkino],russia,2834,tver,2010-10-04
Lichoslavl' [Likhoslavl],russia,12257,tver,2010-10-04
Maksaticha [Maksatikha],russia,8744,tver,2010-10-04
Molokovo,russia,2331,tver,2010-10-04
Nelidovo,russia,22896,tver,2010-10-04
Novozavidovskij [Novozavidovsky],russia,7479,tver,2010-10-04
Olenino,russia,4918,tver,2010-10-04
Orša [Orsha],russia,2252,tver,2010-10-04
Ostaškov [Ostashkov],russia,18088,tver,2010-10-04
Ozërnyj [Ozyorny],russia,10882,tver,2010-10-04
Peno,russia,4220,tver,2010-10-04
Radčenko [Radchenko],russia,1537,tver,2010-10-04
Rameški [Rameshki],russia,4318,tver,2010-10-04
Redkino,russia,11703,tver,2010-10-04
Ržev [Rzhev],russia,61982,tver,2010-10-04
Sandovo,russia,3507,tver,2010-10-04
Seližarovo [Selizharovo],russia,6725,tver,2010-10-04
Solnečnyj [Solnechny],russia,2242,tver,2010-10-04
Sonkovo,russia,4164,tver,2010-10-04
Spirovo,russia,6267,tver,2010-10-04
Staraja Toropa [Staraya Toropa],russia,1995,tver,2010-10-04
Starica [Staritsa],russia,8607,tver,2010-10-04
Suchoverkovo [Sukhoverkovo],russia,670,tver,2010-10-04
Toropec [Toropets],russia,13015,tver,2010-10-04
Toržok [Torzhok],russia,47644,tver,2010-10-04
Tver',russia,403606,tver,2010-10-04
Udomlja [Udomlya],russia,31061,tver,2010-10-04
Vasiljevskij Moch [Vasilyevsky Mokh],russia,2122,tver,2010-10-04
Velikooktjabr'skij [Velikooktyabrsky],russia,2273,tver,2010-10-04
Vesjegonsk [Vesyegonsk],russia,7329,tver,2010-10-04
Vyšnij Voločëk [Vyshny Volochyok],russia,52370,tver,2010-10-04
Zapadnaja Dvina [Zapadnaya Dvina],russia,9378,tver,2010-10-04
Žarkovskij [Zharkovsky],russia,4014,tver,2010-10-04
Zubcov [Zubtsov],russia,6927,tver,2010-10-04
Ak-Dovurak,russia,13468,tuva,2010-10-04
Baj-Chaak [Bay-Khaak],russia,2981,tuva,2010-10-04
Balgazyn,russia,3096,tuva,2010-10-04
Čaa-Chol' [Chaa-Khol],russia,3250,tuva,2010-10-04
Čadan [Chadan],russia,9035,tuva,2010-10-04
Chandagajty [Khandagayty],russia,3207,tuva,2010-10-04
Chovu-Aksy [Khovu-Aksy],russia,3672,tuva,2010-10-04
Èrzin [Erzin],russia,3191,tuva,2010-10-04
Kaa-Chem [Kaa-Khem],russia,15044,tuva,2010-10-04
Kyzyl,russia,109918,tuva,2010-10-04
Kyzyl-Mažalyk [Kyzyl-Mazhalyk],russia,5072,tuva,2010-10-04
Mugur-Aksy,russia,4153,tuva,2010-10-04
Šagonar [Shagonar],russia,10956,tuva,2010-10-04
Samagaltaj [Samagaltay],russia,3233,tuva,2010-10-04
Saryg-Sep,russia,4417,tuva,2010-10-04
Sug-Aksy,russia,3184,tuva,2010-10-04
Sukpak,russia,4187,tuva,2010-10-04
Tèèli [Teeli],russia,3390,tuva,2010-10-04
Toora-Chem [Toora-Khem],russia,2387,tuva,2010-10-04
Turan,russia,4981,tuva,2010-10-04
Alnaši [Alnashi],russia,6303,udmurtiya,2010-10-04
Balezino,russia,16121,udmurtiya,2010-10-04
Chochrjaki [Khokhryaki],russia,5089,udmurtiya,2010-10-04
Debësy [Debyosy],russia,5720,udmurtiya,2010-10-04
Glazov,russia,95854,udmurtiya,2010-10-04
Grachovo [Grakhovo],russia,3245,udmurtiya,2010-10-04
Igra,russia,20737,udmurtiya,2010-10-04
Iževsk [Izhevsk],russia,627734,udmurtiya,2010-10-04
Jagul [Yagul],russia,3044,udmurtiya,2010-10-04
Jakšur-Bod'ja [Yakshur-Bodya],russia,7252,udmurtiya,2010-10-04
Jar [Yar],russia,6596,udmurtiya,2010-10-04
Jukamenskoje [Yukamenskoye],russia,4104,udmurtiya,2010-10-04
Kambarka,russia,11021,udmurtiya,2010-10-04
Karakulino,russia,4814,udmurtiya,2010-10-04
Kez,russia,11080,udmurtiya,2010-10-04
Kijasovo [Kiyasovo],russia,3207,udmurtiya,2010-10-04
Kizner,russia,9536,udmurtiya,2010-10-04
Krasnogorskoje [Krasnogorskoye],russia,4425,udmurtiya,2010-10-04
Malaja Purga [Malaya Purga],russia,7711,udmurtiya,2010-10-04
Možga [Mozhga],russia,47961,udmurtiya,2010-10-04
Novyj [Novy],russia,5742,udmurtiya,2010-10-04
Oktjabr'skij [Oktyabrsky],russia,3421,udmurtiya,2010-10-04
Pervomajskij [Pervomaysky],russia,2849,udmurtiya,2010-10-04
Pirogovo,russia,3075,udmurtiya,2010-10-04
Sarapul,russia,101381,udmurtiya,2010-10-04
Šarkan [Sharkan],russia,6614,udmurtiya,2010-10-04
Selty,russia,5276,udmurtiya,2010-10-04
Sigajevo [Sigayevo],russia,5648,udmurtiya,2010-10-04
Sjumsi [Syumsi],russia,5316,udmurtiya,2010-10-04
Uva,russia,19984,udmurtiya,2010-10-04
Vavož [Vavozh],russia,5816,udmurtiya,2010-10-04
Votkinsk,russia,99022,udmurtiya,2010-10-04
Zav'jalovo [Zavyalovo],russia,8986,udmurtiya,2010-10-04
Baryš [Barysh],russia,17149,ulyanovsk,2010-10-04
Bazarnyj Syzgan [Bazarny Syzgan],russia,5715,ulyanovsk,2010-10-04
Bol'šije Ključišči [Bolshiye Klyuchishchi],russia,3873,ulyanovsk,2010-10-04
Bol'šoje Nagatkino [Bolshoye Nagatkino],russia,5462,ulyanovsk,2010-10-04
Cemzavod [Tsemzavod],russia,1156,ulyanovsk,2010-10-04
Čerdakly [Cherdakly],russia,11440,ulyanovsk,2010-10-04
Cil'na [Tsilna],russia,4119,ulyanovsk,2010-10-04
Čufarovo [Chufarovo],russia,2240,ulyanovsk,2010-10-04
Dimitrovgrad,russia,122580,ulyanovsk,2010-10-04
Glotovka,russia,2428,ulyanovsk,2010-10-04
Ignatovka,russia,2285,ulyanovsk,2010-10-04
Imeni V.I. Lenina,russia,2515,ulyanovsk,2010-10-04
Inza,russia,18803,ulyanovsk,2010-10-04
Išejevka [Isheyevka],russia,10383,ulyanovsk,2010-10-04
Izmajlovo [Izmaylovo],russia,2494,ulyanovsk,2010-10-04
Jazykovo [Yazykovo],russia,4217,ulyanovsk,2010-10-04
Karsun,russia,7748,ulyanovsk,2010-10-04
Krasnyj Guljaj [Krasny Gulyay],russia,3000,ulyanovsk,2010-10-04
Kuzovatovo,russia,8022,ulyanovsk,2010-10-04
Majna [Mayna],russia,7109,ulyanovsk,2010-10-04
Mullovka,russia,6168,ulyanovsk,2010-10-04
Nikolajevka [Nikolayevka],russia,6389,ulyanovsk,2010-10-04
Novaja Majna [Novaya Mayna],russia,5948,ulyanovsk,2010-10-04
Novospasskoje [Novospasskoye],russia,11075,ulyanovsk,2010-10-04
Novoul'janovsk [Novoulyanovsk],russia,16033,ulyanovsk,2010-10-04
Oktjabr'skij [Oktyabrsky],russia,5678,ulyanovsk,2010-10-04
Pavlovka,russia,5626,ulyanovsk,2010-10-04
Radiščevo [Radishchevo],russia,4598,ulyanovsk,2010-10-04
Sengilej [Sengiley],russia,6958,ulyanovsk,2010-10-04
Silikatnyj [Silikatny],russia,2989,ulyanovsk,2010-10-04
Staraja Kulatka [Staraya Kulatka],russia,5685,ulyanovsk,2010-10-04
Staraja Majna [Staraya Mayna],russia,6521,ulyanovsk,2010-10-04
Starotimoškino [Starotimoshkino],russia,3897,ulyanovsk,2010-10-04
Surskoje [Surskoye],russia,6852,ulyanovsk,2010-10-04
Teren'ga [Terenga],russia,5330,ulyanovsk,2010-10-04
Ul'janovsk [Ulyanovsk],russia,614786,ulyanovsk,2010-10-04
Undory,russia,3698,ulyanovsk,2010-10-04
Veškajma [Veshkayma],russia,6619,ulyanovsk,2010-10-04
Žadovka [Zhadovka],russia,1753,ulyanovsk,2010-10-04
Aleksandrov [Alexandrov],russia,61551,vladimir,2010-10-04
Andrejevo [Andreyevo],russia,3798,vladimir,2010-10-04
Balakirevo,russia,10076,vladimir,2010-10-04
Bogoljubovo [Bogolyubovo],russia,4494,vladimir,2010-10-04
Gorochovec [Gorokhovets],russia,14016,vladimir,2010-10-04
Gorodišči [Gorodishchi],russia,5628,vladimir,2010-10-04
Gus'-Chrustal'nyj [Gus-Khrustalny],russia,60784,vladimir,2010-10-04
Gusevskij [Gusevsky],russia,3134,vladimir,2010-10-04
Jurjev-Pol'skij [Yuryev-Polsky],russia,19595,vladimir,2010-10-04
Kameškovo [Kameshkovo],russia,13103,vladimir,2010-10-04
Karabanovo,russia,14868,vladimir,2010-10-04
Kiržač [Kirzhach],russia,29965,vladimir,2010-10-04
Kol'čugino [Kolchugino],russia,45776,vladimir,2010-10-04
Kosterëvo [Kosteryovo],russia,9073,vladimir,2010-10-04
Kovrov,russia,145214,vladimir,2010-10-04
Krasnaja Gorbatka [Krasnaya Gorbatka],russia,8885,vladimir,2010-10-04
Kurlovo,russia,6764,vladimir,2010-10-04
Lakinsk,russia,15715,vladimir,2010-10-04
Melechovo [Melekhovo],russia,7039,vladimir,2010-10-04
Melenki,russia,15206,vladimir,2010-10-04
Mstëra [Mstyora],russia,4859,vladimir,2010-10-04
Murom,russia,116075,vladimir,2010-10-04
Nikologory,russia,5486,vladimir,2010-10-04
Petuški [Petushki],russia,15148,vladimir,2010-10-04
Pokrov,russia,17756,vladimir,2010-10-04
Radužnyj [Raduzhny],russia,18211,vladimir,2010-10-04
Snovicy [Snovitsy],russia,1765,vladimir,2010-10-04
Sobinka,russia,19482,vladimir,2010-10-04
Stavrovo,russia,7800,vladimir,2010-10-04
Strunino,russia,14369,vladimir,2010-10-04
Sudogda,russia,11848,vladimir,2010-10-04
Suzdal',russia,10535,vladimir,2010-10-04
Uršel'skij [Urshelsky],russia,3783,vladimir,2010-10-04
Vjazniki [Vyazniki],russia,41248,vladimir,2010-10-04
Vladimir,russia,345373,vladimir,2010-10-04
Vol'ginskij [Volginsky],russia,6089,vladimir,2010-10-04
Aleksejevskaja [Alexeyevskaya],russia,4204,volgograd,2010-10-04
Bereslavka,russia,4616,volgograd,2010-10-04
Bykovo,russia,7719,volgograd,2010-10-04
Černyškovskij [Chernyshkovsky],russia,5396,volgograd,2010-10-04
Danilovka,russia,5317,volgograd,2010-10-04
Dubovka,russia,14347,volgograd,2010-10-04
Frolovo,russia,39449,volgograd,2010-10-04
Gorodišče [Gorodishche],russia,21381,volgograd,2010-10-04
Ilovlja [Ilovlya],russia,11255,volgograd,2010-10-04
Jelan' [Yelan],russia,14833,volgograd,2010-10-04
Jerzovka [Yerzovka],russia,6128,volgograd,2010-10-04
Kalač-na-Donu [Kalach-na-Donu],russia,26910,volgograd,2010-10-04
Kamyšin [Kamyshin],russia,119565,volgograd,2010-10-04
Kletskaja [Kletskaya],russia,5323,volgograd,2010-10-04
Kotel'nikovo [Kotelnikovo],russia,20428,volgograd,2010-10-04
Kotovo,russia,24115,volgograd,2010-10-04
Krasnoslobodsk,russia,15998,volgograd,2010-10-04
Krasnyj Jar [Krasny Yar],russia,6992,volgograd,2010-10-04
Kumylženskaja [Kumylzhenskaya],russia,7953,volgograd,2010-10-04
Leninsk,russia,15504,volgograd,2010-10-04
Linëvo,russia,6037,volgograd,2010-10-04
Log,russia,3748,volgograd,2010-10-04
Medvedickij [Medveditsky],russia,1298,volgograd,2010-10-04
Michajlovka [Mikhaylovka],russia,59132,volgograd,2010-10-04
Nechajevskaja [Nekhayevskaya],russia,4679,volgograd,2010-10-04
Nikolajevsk [Nikolayevsk],russia,15075,volgograd,2010-10-04
Nižnij Čir [Nizhny Chir],russia,4038,volgograd,2010-10-04
Novoanninskij [Novoanninsky],russia,17912,volgograd,2010-10-04
Novonikolajevskij [Novonikolayevsky],russia,9931,volgograd,2010-10-04
Novyj Rogačik [Novy Rogachik],russia,7166,volgograd,2010-10-04
Oktjabr'skij [Oktyabrsky],russia,3489,volgograd,2010-10-04
Oktjabr'skij [Oktyabrsky],russia,6157,volgograd,2010-10-04
Ol'chovka [Olkhovka],russia,5401,volgograd,2010-10-04
Pallasovka,russia,16081,volgograd,2010-10-04
Petrov Val,russia,13239,volgograd,2010-10-04
Preobraženskaja [Preobrazhenskaya],russia,5533,volgograd,2010-10-04
Primorsk,russia,3159,volgograd,2010-10-04
Rudnja [Rudnya],russia,7387,volgograd,2010-10-04
Savinka,russia,3428,volgograd,2010-10-04
Sebrovo,russia,4935,volgograd,2010-10-04
Serafimovič [Serafimovich],russia,9368,volgograd,2010-10-04
Srednjaja Achtuba [Srednyaya Akhtuba],russia,14431,volgograd,2010-10-04
Staraja Poltavka [Staraya Poltavka],russia,4084,volgograd,2010-10-04
Surovikino,russia,20533,volgograd,2010-10-04
Svetlyj Jar [Svetly Yar],russia,12537,volgograd,2010-10-04
Urjupinsk [Uryupinsk],russia,41590,volgograd,2010-10-04
Volgograd,russia,1021215,volgograd,2010-10-04
Volžskij [Volzhsky],russia,327089,volgograd,2010-10-04
Zaplavnoje [Zaplavnoye],russia,3734,volgograd,2010-10-04
Žirnovsk [Zhirnovsk],russia,16872,volgograd,2010-10-04
Babajevo [Babayevo],russia,12073,vologda,2010-10-04
Belozersk,russia,9616,vologda,2010-10-04
Čagoda [Chagoda],russia,6920,vologda,2010-10-04
Čerepovec [Cherepovets],russia,312310,vologda,2010-10-04
Charovsk [Kharovsk],russia,10079,vologda,2010-10-04
Chochlovo [Khokhlovo],russia,2509,vologda,2010-10-04
Fedotovo,russia,5276,vologda,2010-10-04
Grjazovec [Gryazovets],russia,15528,vologda,2010-10-04
Imeni Babuškina [Imeni Babushkina],russia,4035,vologda,2010-10-04
Kadnikov,russia,4796,vologda,2010-10-04
Kaduj [Kaduy],russia,11284,vologda,2010-10-04
Kičmengskij Gorodok [Kichmengsky Gorodok],russia,6443,vologda,2010-10-04
Kirillov,russia,7728,vologda,2010-10-04
Krasavino,russia,7003,vologda,2010-10-04
Kuzino,russia,1131,vologda,2010-10-04
Lipin Bor,russia,3672,vologda,2010-10-04
Moločnoje [Molochnoye],russia,7535,vologda,2010-10-04
Nikol'sk [Nikolsk],russia,8511,vologda,2010-10-04
Njuksenica [Nyuksenitsa],russia,4271,vologda,2010-10-04
Sazonovo,russia,3226,vologda,2010-10-04
Šeksna [Sheksna],russia,20953,vologda,2010-10-04
Sjamža [Syamzha],russia,3950,vologda,2010-10-04
Sokol,russia,38452,vologda,2010-10-04
Suda,russia,5890,vologda,2010-10-04
Tarnogskij Gorodok [Tarnogsky Gorodok],russia,5368,vologda,2010-10-04
Tonšalovo [Tonshalovo],russia,4514,vologda,2010-10-04
Tot'ma [Totma],russia,9785,vologda,2010-10-04
Ustje [Ustye],russia,3938,vologda,2010-10-04
Ustjužna [Ustyuzhna],russia,9501,vologda,2010-10-04
Velikij Ustjug [Veliky Ustyug],russia,31665,vologda,2010-10-04
Verchovažje [Verkhovazhye],russia,5025,vologda,2010-10-04
Vochtoga [Vokhtoga],russia,6375,vologda,2010-10-04
Vologda,russia,301755,vologda,2010-10-04
Vožega [Vozhega],russia,6725,vologda,2010-10-04
Vytegra,russia,10488,vologda,2010-10-04
1-go Otdelenija Sovchoza «Maslovskij» [1st Otdeleniya Sovkhoza »Maslovsky«],russia,3742,voronezh,2010-10-04
Anna,russia,18032,voronezh,2010-10-04
Babjakovo [Babyakovo],russia,2678,voronezh,2010-10-04
Bobrov,russia,19738,voronezh,2010-10-04
Bogučar [Boguchar],russia,11811,voronezh,2010-10-04
Borisoglebsk,russia,65585,voronezh,2010-10-04
Buturlinovka,russia,27208,voronezh,2010-10-04
Chochol [Khokhol],russia,4512,voronezh,2010-10-04
Chochol'skij [Khokholsky],russia,7510,voronezh,2010-10-04
Chrenovoje [Khrenovoye],russia,4875,voronezh,2010-10-04
Davydovka,russia,5633,voronezh,2010-10-04
Devica [Devitsa],russia,4562,voronezh,2010-10-04
Drakino,russia,3253,voronezh,2010-10-04
Èrtil' [Ertil],russia,11387,voronezh,2010-10-04
Gremjačje [Gremyachye],russia,3373,voronezh,2010-10-04
Gribanovskij [Gribanovsky],russia,15686,voronezh,2010-10-04
Jamnoje [Yamnoye],russia,2309,voronezh,2010-10-04
Jelan'-Koleno [Yelan-Koleno],russia,4689,voronezh,2010-10-04
Jelan'-Kolenovskij [Yelan-Kolenovsky],russia,3916,voronezh,2010-10-04
Kalač [Kalach],russia,20046,voronezh,2010-10-04
Kamenka,russia,9192,voronezh,2010-10-04
Kantemirovka,russia,11943,voronezh,2010-10-04
Kaširskoje [Kashirskoye],russia,4342,voronezh,2010-10-04
Kolodeznyj [Kolodezny],russia,5736,voronezh,2010-10-04
Latnaja [Latnaya],russia,7528,voronezh,2010-10-04
Liski,russia,55864,voronezh,2010-10-04
Losevo,russia,4398,voronezh,2010-10-04
Mitrofanovka,russia,5395,voronezh,2010-10-04
Nižnedevick [Nizhnedevitsk],russia,5839,voronezh,2010-10-04
Nižnij Kisljaj [Nizhny Kislyay],russia,3967,voronezh,2010-10-04
Nižnij Mamon [Nizhny Mamon],russia,3801,voronezh,2010-10-04
Novaja Usman' [Novaya Usman],russia,29270,voronezh,2010-10-04
Novochopërsk [Novokhopyorsk],russia,6849,voronezh,2010-10-04
Novochopërskij [Novokhopyorsky],russia,7480,voronezh,2010-10-04
Novovoronež [Novovoronezh],russia,32635,voronezh,2010-10-04
Ol'chovatka [Olkhovatka],russia,3806,voronezh,2010-10-04
Orlovo,russia,4116,voronezh,2010-10-04
Ostrogožsk [Ostrogozhsk],russia,33842,voronezh,2010-10-04
Otradnoje [Otradnoye],russia,4581,voronezh,2010-10-04
Panino,russia,6672,voronezh,2010-10-04
Pavlovsk,russia,25126,voronezh,2010-10-04
Perelëšinskij [Perelyoshinsky],russia,3122,voronezh,2010-10-04
Peski,russia,6953,voronezh,2010-10-04
Petropavlovka,russia,5250,voronezh,2010-10-04
Podgorenskij [Podgorensky],russia,6136,voronezh,2010-10-04
Podgornoje [Podgornoye],russia,3785,voronezh,2010-10-04
Povorino,russia,17692,voronezh,2010-10-04
Prigorodnyj [Prigorodny],russia,4163,voronezh,2010-10-04
Ramon',russia,8354,voronezh,2010-10-04
Rep'ëvka [Repyovka],russia,5332,voronezh,2010-10-04
Rossoš' [Rossosh],russia,62865,voronezh,2010-10-04
Sadovoje [Sadovoye],russia,4298,voronezh,2010-10-04
Semiluki,russia,26023,voronezh,2010-10-04
Sloboda,russia,3686,voronezh,2010-10-04
Srednij Ikorec [Sredny Ikorets],russia,4946,voronezh,2010-10-04
Strelica [Strelitsa],russia,3937,voronezh,2010-10-04
Talovaja [Talovaya],russia,12219,voronezh,2010-10-04
Ternovka,russia,5671,voronezh,2010-10-04
Ugljanec [Uglyanets],russia,3658,voronezh,2010-10-04
Verchnij Mamon [Verkhny Mamon],russia,8561,voronezh,2010-10-04
Verchnjaja Chava [Verkhnyaya Khava],russia,8154,voronezh,2010-10-04
Volja [Volya],russia,7803,voronezh,2010-10-04
Vorob'ëvka [Vorobyovka],russia,4103,voronezh,2010-10-04
Voroncovka [Vorontsovka],russia,5166,voronezh,2010-10-04
Voronež [Voronezh],russia,975373,voronezh,2010-10-04
Zabrody,russia,9222,voronezh,2010-10-04
Zemljansk [Zemlyansk],russia,3043,voronezh,2010-10-04
Aginskoje [Aginskoye],russia,15596,zabaykalsky,2010-10-04
Akša [Aksha],russia,3941,zabaykalsky,2010-10-04
Aksënovo-Zilovskoje [Aksyonovo-Zilovskoye],russia,3443,zabaykalsky,2010-10-04
Amazar,russia,2374,zabaykalsky,2010-10-04
Atamanovka,russia,10381,zabaykalsky,2010-10-04
Bada,russia,4687,zabaykalsky,2010-10-04
Balej [Baley],russia,12533,zabaykalsky,2010-10-04
Borzja [Borzya],russia,31379,zabaykalsky,2010-10-04
Bukačača [Bukachacha],russia,2359,zabaykalsky,2010-10-04
Černyševsk [Chernyshevsk],russia,13359,zabaykalsky,2010-10-04
Chilok [Khilok],russia,11539,zabaykalsky,2010-10-04
Cholbon [Kholbon],russia,2611,zabaykalsky,2010-10-04
Čita [Chita],russia,324444,zabaykalsky,2010-10-04
Darasun,russia,7325,zabaykalsky,2010-10-04
Davenda,russia,812,zabaykalsky,2010-10-04
Domna,russia,6686,zabaykalsky,2010-10-04
Drovjanaja [Drovyanaya],russia,2871,zabaykalsky,2010-10-04
Dul'durga [Duldurga],russia,6651,zabaykalsky,2010-10-04
Gornyj [Gorny],russia,12341,zabaykalsky,2010-10-04
Itaka,russia,356,zabaykalsky,2010-10-04
Jasnogorsk [Yasnogorsk],russia,8873,zabaykalsky,2010-10-04
