Name,Native,Status,12/01/1989,09/10/2002,14/10/2010,01/10/2021,Oblast
Krasnokumskoje [Krasnokumskoye],Краснокумское,Village,Georgijevsk,"13,389","17,137","16,702",stavropol
Krasnyj Pachar' [Krasny Pakhar],Красный Пахарь,Khutor,Mineralovodskij,"2,679","3,081","4,182",stavropol
Kugul'ta [Kugulta],Кугульта,Village,Gračëvskij Rajon,"5,466","5,574","6,165",stavropol
Kursavka,Курсавка,Village,Andropovskij Rajon,"10,848","11,830","11,517",stavropol
Kurskaja [Kurskaya],Курская,Stanitsa,Kurskij Rajon,"11,824","12,045","11,692",stavropol
Ladovskaja Balka [Ladovskaya Balka],Ладовская Балка,Village,Krasnogvardejskij Rajon,"5,027","4,740","4,365",stavropol
Lermontov,Лермонтов,City,Lermontov,"22,964","22,541","22,444",stavropol
Letnjaja Stavka [Letnyaya Stavka],Летняя Ставка,Village,Turkmenskij Rajon,"4,881","4,437","3,855",stavropol
Levokumka,Левокумка,Village,Mineralovodskij,"5,551","6,715","6,507",stavropol
Levokumskoje [Levokumskoye],Левокумское,Village,Levokumskij Rajon,"11,176","10,302","8,859",stavropol
Lysogorskaja [Lysogorskaya],Лысогорская,Stanitsa,Georgijevsk,"10,039","11,174","11,220",stavropol
Machmud-Mekteb [Makhmud-Mekteb],Махмуд-Мектеб,Aul,Neftekumskij,"2,878","3,148","3,172",stavropol
Mar'inskaja [Maryinskaya],Марьинская,Stanitsa,Kirovskij,"8,905","9,080","9,613",stavropol
Michajlovsk [Mikhaylovsk],Михайловск,City,Špakovskij Rajon,"58,153","70,981","114,133",stavropol
Mineral'nyje Vody [Mineralnye Vody],Минеральные Воды,City,Mineralovodskij,"75,644","76,728","70,485",stavropol
Moskovskoje [Moskovskoye],Московское,Village,Izobil'nenskij,"5,385","5,623","6,985",stavropol
Nadežda [Nadezhda],Надежда,Village,Špakovskij Rajon,"8,277","10,609","12,006",stavropol
Neftekumsk,Нефтекумск,City,Neftekumskij,"27,395","27,687","23,137",stavropol
Nevinnomyssk,Невинномысск,City,Nevinnomyssk,"132,141","118,360","117,562",stavropol
Nežinskij [Nezhinsky],Нежинский,Rural Settlement,Predgornyj Rajon,"3,921","3,664","3,569",stavropol
Nezlobnaja [Nezlobnaya],Незлобная,Stanitsa,Georgijevsk,"18,087","19,746","19,068",stavropol
Niny,Нины,Village,Sovetskij,"4,808","4,121","3,848",stavropol
Novoaleksandrovsk [Novoalexandrovsk],Новоалександровск,City,Novoaleksandrovskij,"27,315","26,757","26,767",stavropol
Novoblagodarnoje [Novoblagodarnoye],Новоблагодарное,Village,Predgornyj Rajon,"3,090","3,263","3,346",stavropol
Novopavlovsk,Новопавловск,City,Kirovskij,"23,235","26,562","20,781",stavropol
Novoselickoje [Novoselitskoye],Новоселицкое,Village,Novoselickij Rajon,"8,569","8,729","7,416",stavropol
Novotroickaja [Novotroitskaya],Новотроицкая,Stanitsa,Izobil'nenskij,"7,770","7,819","8,176",stavropol
Novozavedennoje [Novozavedennoye],Новозаведенное,Village,Georgijevsk,"5,242","5,147","5,089",stavropol
Novyj [Novy],Новый,Rural Settlement,Georgijevsk,"2,627","2,989","3,320",stavropol
Obil'noje [Obilnoye],Обильное,Village,Georgijevsk,"6,620","6,575","6,087",stavropol
Oktjabr'skoje [Oktyabrskoye],Октябрьское,Village,Ipatovskij,"3,471","3,511","3,003",stavropol
Orlovka,Орловка,Village,Budënnovskij Rajon,"3,179","3,339","3,308",stavropol
Pelagiada,Пелагиада,Village,Špakovskij Rajon,"6,750","6,814","7,110",stavropol
Pervomajskij [Pervomaysky],Первомайский,Rural Settlement,Mineralovodskij,"3,298","4,005","4,588",stavropol
Pjatigorsk [Pyatigorsk],Пятигорск,City,Pjatigorsk,"140,559","142,511","146,473",stavropol
Pjatigorskij [Pyatigorsky],Пятигорский,Rural Settlement,Predgornyj Rajon,"4,909","4,916","5,072",stavropol
Podgornaja [Podgornaya],Подгорная,Stanitsa,Georgijevsk,"5,242","5,859","5,324",stavropol
Podkumok,Подкумок,Rural Settlement,Predgornyj Rajon,"3,637","3,473","3,468",stavropol
Pokojnoje [Pokoynoye],Покойное,Village,Budënnovskij Rajon,"9,013","8,962","8,584",stavropol
Praskoveja [Praskoveya],Прасковея,Village,Budënnovskij Rajon,"11,218","10,902","10,695",stavropol
Pravokumskoje [Pravokumskoye],Правокумское,Village,Levokumskij Rajon,"5,027","4,433","3,650",stavropol
Pregradnoje [Pregradnoye],Преградное,Village,Krasnogvardejskij Rajon,"3,606","3,316","3,001",stavropol
Privol'noje [Privolnoye],Привольное,Village,Krasnogvardejskij Rajon,"3,491","3,350","3,319",stavropol
Ptičje [Ptichye],Птичье,Village,Izobil'nenskij,"4,597","5,076","4,663",stavropol
Rasševatskaja [Rasshevatskaya],Расшеватская,Stanitsa,Novoaleksandrovskij,"5,586","5,326","5,528",stavropol
Roždestvenskaja [Rozhdestvenskaya],Рождественская,Stanitsa,Izobil'nenskij,"2,820","2,816","3,413",stavropol
Russkoje [Russkoye],Русское,Village,Kurskij Rajon,"4,427","4,681","4,820",stavropol
Ryzdvjanyj [Ryzdvyany],Рыздвяный,Urban Settlement,Izobil'nenskij,"7,468","7,710","7,719",stavropol
Šaumjanskij [Shaumyansky],Шаумянский,Rural Settlement,Georgijevsk,"2,920","3,119","3,091",stavropol
Severnoje [Severnoye],Северное,Village,Aleksandrovskij Rajon,"3,543","3,445","3,263",stavropol
Soldato-Aleksandrovskoje [Soldato-Alexandrovskoye],Солдато-Александровское,Village,Sovetskij,"10,864","9,516","8,721",stavropol
Solnečnodol'sk [Solnechnodolsk],Солнечнодольск,Urban Settlement,Izobil'nenskij,"12,929","12,137","13,234",stavropol
Soluno-Dmitrijevskoje [Soluno-Dmitriyevskoye],Солуно-Дмитриевское,Village,Andropovskij Rajon,"3,212","3,147","3,114",stavropol
Sotnikovskoje [Sotnikovskoye],Сотниковское,Village,Blagodarnenskij,"5,026","4,481","3,940",stavropol
Sovetskaja [Sovetskaya],Советская,Stanitsa,Kirovskij,"7,747","7,970","9,160",stavropol
Spicevka [Spitsevka],Спицевка,Village,Gračëvskij Rajon,"3,314","3,478","3,529",stavropol
Starodubskoje [Starodubskoye],Стародубское,Village,Budënnovskij Rajon,"4,032","4,370","4,340",stavropol
Staromarjevka [Staromaryevka],Старомарьевка,Village,Gračëvskij Rajon,"5,765","6,044","6,889",stavropol
Stavropol',Ставрополь,City,Stavropol',"354,867","398,539","547,443",stavropol
Stepnoje [Stepnoye],Степное,Village,Stepnovskij Rajon,"5,951","5,611","5,649",stavropol
Suchaja Bujvola [Sukhaya Buyvola],Сухая Буйвола,Village,Petrovskij,"3,463","3,432","3,124",stavropol
Suvorovskaja [Suvorovskaya],Суворовская,Stanitsa,Predgornyj Rajon,"16,956","17,585","19,378",stavropol
Svetlograd,Светлоград,City,Petrovskij,"39,370","38,520","35,703",stavropol
Svobody,Свободы,Urban Settlement,Pjatigorsk,"17,349","18,042","18,582",stavropol
Tatarka,Татарка,Village,Špakovskij Rajon,"5,955","6,278","6,514",stavropol
Temižbekskij [Temizhbeksky],Темижбекский,Rural Settlement,Novoaleksandrovskij,"3,744","3,866","3,586",stavropol
Tiščenskoje [Tishchenskoye],Тищенское,Village,Izobil'nenskij,"3,376","3,325","3,343",stavropol
Trunovskoje [Trunovskoye],Труновское,Village,Trunovskij Rajon,"6,345","6,121","6,227",stavropol
Urožajnoje [Urozhaynoye],Урожайное,Village,Levokumskij Rajon,"4,141","4,161","3,965",stavropol
Veličajevskoje [Velichayevskoye],Величаевское,Village,Levokumskij Rajon,"5,740","5,204","4,666",stavropol
Verchnerusskoje [Verkhnerusskoye],Верхнерусское,Village,Špakovskij Rajon,"4,301","5,206","5,683",stavropol
Vinsady,Винсады,Village,Predgornyj Rajon,"8,791","8,882","9,785",stavropol
Zaterečnyj [Zaterechny],Затеречный,Urban Settlement,Neftekumskij,"7,697","7,696","6,462",stavropol
Zavetnoje [Zavetnoye],Заветное,Village,Kočubejevskij Rajon,"3,863","3,998","3,751",stavropol
Zelenokumsk,Зеленокумск,City,Sovetskij,"40,340","35,839","33,187",stavropol
Železnovodsk [Zheleznovodsk],Железноводск,City,Železnovodsk,"25,135","24,433","22,863",stavropol
Zol'skaja [Zolskaya],Зольская,Stanitsa,Kirovskij,"8,709","9,330","9,227",stavropol
Ačit [Achit],Ачит,Urban Settlement,Ačitskij,"5,120","4,948","4,642",sverdlovsk
Alapajevsk [Alapayevsk],Алапаевск,City,Alapajevsk,"44,263","38,192","36,189",sverdlovsk
Aramil',Арамиль,City,Aramil'skij,"15,076","14,224","19,013",sverdlovsk
Artëmovskij [Artyomovsky],Артёмовский,City,Artëmovskij,"34,980","33,160","28,943",sverdlovsk
Arti,Арти,Urban Settlement,Artinskij,"13,790","12,881","11,657",sverdlovsk
Asbest,Асбест,City,Asbestovskij,"76,328","68,893","57,317",sverdlovsk
Atig,Атиг,Urban Settlement,Nižneserginskij Rajon,"3,906","3,405","2,954",sverdlovsk
Bajkalovo [Baykalovo],Байкалово,Village,Bajkalovskij Rajon,"6,144","5,789","5,912",sverdlovsk
Baltym,Балтым,Village,Verchnjaja Pyšma,"2,570","2,837","3,393",sverdlovsk
Barančinskij [Baranchinsky],Баранчинский,Rural Settlement,Kušvinskij,"11,153","9,461","8,701",sverdlovsk
Belojarskij [Beloyarsky],Белоярский,Urban Settlement,Belojarskij,"12,645","12,615","13,293",sverdlovsk
Berëzovskij [Beryozovsky],Берёзовский,City,Berëzovskij,"46,744","51,651","59,698",sverdlovsk
Bilimbaj [Bilimbay],Билимбай,Rural Settlement,Pervoural'sk,"5,973","6,044","4,520",sverdlovsk
Bisert',Бисерть,Urban Settlement,Bisertskij,"11,262","10,233","9,365",sverdlovsk
Bobrovskij [Bobrovsky],Бобровский,Rural Settlement,Sysertskij,"5,285","5,247","5,945",sverdlovsk
Bogdanovič [Bogdanovich],Богданович,City,Bogdanovič,"32,856","30,670","30,142",sverdlovsk
Bol'šoj Istok [Bolshoy Istok],Большой Исток,Rural Settlement,Sysertskij,"6,729","7,281","9,881",sverdlovsk
Bulanaš [Bulanash],Буланаш,Rural Settlement,Artëmovskij,"13,274","12,504","11,989",sverdlovsk
Cementnyj [Tsementny],Цементный,Rural Settlement,Nev'janskij,"6,072","5,808","5,022",sverdlovsk
Čerëmuchovo [Cheryomukhovo],Черёмухово,Rural Settlement,Severoural'skij,"7,391","5,988","4,465",sverdlovsk
Černoistočinsk [Chernoistochinsk],Черноисточинск,Rural Settlement,Gornoural'skij,"3,707","3,814","3,497",sverdlovsk
Degtjarsk [Degtyarsk],Дегтярск,City,Degtjarsk,"15,869","15,522","15,497",sverdlovsk
Družinino [Druzhinino],Дружинино,Urban Settlement,Nižneserginskij Rajon,"2,945","3,793","3,100",sverdlovsk
Dvurečensk [Dvurechensk],Двуреченск,Rural Settlement,Sysertskij,"5,206","4,935","4,457",sverdlovsk
Gari,Гари,Urban Settlement,Garinskij,"3,186","2,472","1,989",sverdlovsk
Gornoural'skij [Gornouralsky],Горноуральский,Urban Settlement,Gornoural'skij,"4,268","3,972","2,911",sverdlovsk
Gornyj Ščit [Gorny Shchit],Горный Щит,Village,Jekaterinburg,"4,726","6,299","5,726",sverdlovsk
Irbit,Ирбит,City,Irbit,"43,318","38,357","37,009",sverdlovsk
Is,Ис,Rural Settlement,Nižneturinskij,"4,808","4,229","3,222",sverdlovsk
Iset',Исеть,Rural Settlement,Verchnjaja Pyšma,"3,244","3,215","3,087",sverdlovsk
Istok,Исток,Rural Settlement,Jekaterinburg,"5,765","5,962","6,358",sverdlovsk
Ivdel',Ивдель,City,Ivdel'skij,"19,324","17,775","14,306",sverdlovsk
Jekaterinburg [Yekaterinburg],Екатеринбург,City,Jekaterinburg,"1,293,537","1,349,772","1,544,376",sverdlovsk
Jelanskij [Yelansky],Еланский,Rural Settlement,Kamyšlovskij Rajon,"8,797","10,038","6,851",sverdlovsk
Jušala [Yushala],Юшала,Rural Settlement,Tugulymskij,"4,239","3,827","3,043",sverdlovsk
Kačkanar [Kachkanar],Качканар,City,Kačkanarskij,"44,664","41,426","37,307",sverdlovsk
Kal'ja [Kalya],Калья,Rural Settlement,Severoural'skij,"6,787","5,604","4,451",sverdlovsk
Kamensk-Ural'skij [Kamensk-Uralsky],Каменск-Уральский,City,Kamensk-Ural'skij,"186,153","174,689","164,192",sverdlovsk
Kamyšlov [Kamyshlov],Камышлов,City,Kamyšlov,"28,914","26,870","27,117",sverdlovsk
Karpinsk,Карпинск,City,Karpinsk,"31,216","29,113","25,879",sverdlovsk
Kirovgrad,Кировград,City,Kirovgradskij,"23,197","21,035","18,698",sverdlovsk
Kosulino,Косулино,Village,Belojarskij,"2,191","2,644","3,136",sverdlovsk
Krasnogvardejskij [Krasnogvardeysky],Красногвардейский,Rural Settlement,Artëmovskij,"4,825","4,369","3,754",sverdlovsk
Krasnotur'insk [Krasnoturyinsk],Краснотурьинск,City,Krasnotur'insk,"64,878","59,633","55,875",sverdlovsk
Krasnoufimsk,Красноуфимск,City,Krasnoufimsk,"43,595","39,765","37,301",sverdlovsk
Krasnoural'sk [Krasnouralsk],Красноуральск,City,Krasnoural'sk,"28,961","24,980","21,507",sverdlovsk
Kur'i [Kuryi],Курьи,Village,Suchoj Log,"4,247","4,810","4,622",sverdlovsk
Kušva [Kushva],Кушва,City,Kušvinskij,"35,555","30,167","27,306",sverdlovsk
Lesnoj [Lesnoy],Лесной,City,Lesnoj,"53,195","50,363","48,261",sverdlovsk
Lobva,Лобва,Rural Settlement,Novoljalinskij,"8,543","8,372","7,153",sverdlovsk
Machnëvo [Makhnyovo],Махнёво,Urban Settlement,Machnëvskoje,"3,750","3,399","2,732",sverdlovsk
Malyševa [Malysheva],Малышева,Urban Settlement,Malyševskij,"10,121","9,544","8,490",sverdlovsk
Martjuš [Martyush],Мартюш,Urban Settlement,Kamenskij,"4,179","3,994","3,902",sverdlovsk
Michajlovsk [Mikhaylovsk],Михайловск,City,Nižneserginskij Rajon,"10,538","9,852","9,756",sverdlovsk
Mičurinskij [Michurinsky],Мичуринский,Rural Settlement,Jekaterinburg,247,164,"8,394",sverdlovsk
Monetnyj [Monetny],Монетный,Rural Settlement,Berëzovskij,"5,632","5,633","5,616",sverdlovsk
Natal'insk [Natalyinsk],Натальинск,Urban Settlement,Krasnoufimskij,"2,094","1,914","1,494",sverdlovsk
Nev'jansk [Nevyansk],Невьянск,City,Nev'janskij,"26,644","24,567","22,061",sverdlovsk
Nikolo-Pavlovskoje [Nikolo-Pavlovskoye],Николо-Павловское,Village,Gornoural'skij,"4,800","5,042","4,560",sverdlovsk
Nižnije Sergi [Nizhniye Sergi],Нижние Серги,City,Nižneserginskij Rajon,"12,567","10,336","8,009",sverdlovsk
Nižnij Tagil [Nizhny Tagil],Нижний Тагил,City,Nižnij Tagil,"390,498","361,811","338,966",sverdlovsk
Nižnjaja Salda [Nizhnyaya Salda],Нижняя Салда,City,Nižnjaja Salda,"18,067","17,619","16,505",sverdlovsk
Nižnjaja Tura [Nizhnyaya Tura],Нижняя Тура,City,Nižneturinskij,"24,247","22,006","18,392",sverdlovsk
Novaja Ljalja [Novaya Lyalya],Новая Ляля,City,Novoljalinskij,"14,584","12,734","10,684",sverdlovsk
Novoural'sk [Novouralsk],Новоуральск,City,Novoural'skij,"95,414","85,522","78,479",sverdlovsk
Novoutkinsk,Новоуткинск,Rural Settlement,Pervoural'sk,"5,599","5,360","4,382",sverdlovsk
Patruši [Patrushi],Патруши,Village,Sysertskij,"2,857","3,274","4,129",sverdlovsk
Pelym,Пелым,Urban Settlement,Pelym,"3,708","3,376","2,866",sverdlovsk
Pervoural'sk [Pervouralsk],Первоуральск,City,Pervoural'sk,"132,277","124,528","114,450",sverdlovsk
Petrokamenskoje [Petrokamenskoye],Петрокаменское,Village,Gornoural'skij,"3,749","3,401","3,094",sverdlovsk
Pionerskij [Pionersky],Пионерский,Urban Settlement,Irbitskoe,"3,186","3,104","3,150",sverdlovsk
Polevskoj [Polevskoy],Полевской,City,Polevskoj,"66,761","64,220","55,182",sverdlovsk
Privokzal'nyj [Privokzalny],Привокзальный,Rural Settlement,Verchoturskij,"6,218","4,035","4,323",sverdlovsk
Pyšma [Pyshma],Пышма,Urban Settlement,Pyšminskij,"10,262","9,806","9,224",sverdlovsk
Reftinskij [Reftinsky],Рефтинский,Urban Settlement,Reftinskij,"17,968","16,496","15,164",sverdlovsk
Revda,Ревда,City,Revda,"62,667","61,875","60,200",sverdlovsk
Rež [Rezh],Реж,City,Reževskij,"39,881","38,215","36,585",sverdlovsk
Šabrovskij [Shabrovsky],Шабровский,Rural Settlement,Jekaterinburg,"3,933","4,526","4,251",sverdlovsk
Sadovyj [Sadovy],Садовый,Rural Settlement,Jekaterinburg,"3,017","3,242","3,361",sverdlovsk
Šalja [Shalya],Шаля,Urban Settlement,Šalinskij,"6,801","6,433","5,960",sverdlovsk
Serov,Серов,City,Serovskij,"99,804","99,373","94,211",sverdlovsk
Severoural'sk [Severouralsk],Североуральск,City,Severoural'skij,"34,673","29,263","24,428",sverdlovsk
Sos'va [Sosva],Сосьва,Urban Settlement,Sos'vinskij,"10,341","9,634","7,063",sverdlovsk
Sovchoznyj [Sovkhozny],Совхозный,Rural Settlement,Jekaterinburg,"3,605","3,939","7,101",sverdlovsk
Sredneural'sk [Sredneuralsk],Среднеуральск,City,Sredneural'sk,"19,555","20,449","23,344",sverdlovsk
Staroutkinsk,Староуткинск,Urban Settlement,Staroutkinsk,"3,241","2,969","2,591",sverdlovsk
Suchoj Log [Sukhoy Log],Сухой лог,City,Suchoj Log,"36,407","34,554","32,748",sverdlovsk
Svobodnyj [Svobodny],Свободный,Urban Settlement,Svobodnyj,"9,667","8,198","7,942",sverdlovsk
Sysert',Сысерть,City,Sysertskij,"22,152","20,465","20,634",sverdlovsk
Talica [Talitsa],Талица,City,Talickij,"18,860","16,225","14,808",sverdlovsk
Tavda,Тавда,City,Tavdinskij,"40,686","35,421","32,749",sverdlovsk
Troickij [Troitsky],Троицкий,Rural Settlement,Talickij,"11,266","10,467","10,045",sverdlovsk
Tugulym,Тугулым,Urban Settlement,Tugulymskij,"6,241","6,001","5,423",sverdlovsk
Turinsk,Туринск,City,Turinskij,"19,313","17,925","16,561",sverdlovsk
Turinskaja Sloboda [Turinskaya Sloboda],Туринская Слобода,Village,Slobodo-Turinskij Rajon,"6,123","5,955","4,973",sverdlovsk
Ural'skij [Uralsky],Уральский,Urban Settlement,Ural'skij,"2,311","2,444","2,150",sverdlovsk
Verchneje Dubrovo [Verkhneye Dubrovo],Верхнее Дуброво,Urban Settlement,Verchneje Dubrovo,"4,673","4,791","4,663",sverdlovsk
Verch-Nejvinskij [Verkh-Neyvinsky],Верх-Нейвинский,Urban Settlement,Verch-Nejvinskij,"5,242","5,098","4,354",sverdlovsk
Verchnije Sergi [Verkhniye Sergi],Верхние Серги,Urban Settlement,Nižneserginskij Rajon,"6,629","6,105","5,492",sverdlovsk
